ID,Label,Rarity,ItemType,Icon
gingert1,Ginger,0,Resource,GingerT1
paprikat1,Paprika,0,Resource,PaprikaT1
nutmegt1,Nutmeg,0,Resource,NutmegT1
cinnamont1,Cinnamon,0,Resource,CinnamonT1
peppercornt1,Peppercorn,0,Resource,PeppercornT1
mintt1,Mint,0,Resource,MintT1
saget1,Sage,0,Resource,SageT1
tarragont1,Tarragon,0,Resource,TarragonT1
rosemaryt1,Rosemary,0,Resource,RosemaryT1
parsleyt1,Parsley,0,Resource,ParsleyT1
dillt1,Dill,0,Resource,DillT1
oreganot1,Oregano,0,Resource,OreganoT1
thymet1,Thyme,0,Resource,ThymeT1
saffront1,Saffron,0,Resource,HerbT1
basilt1,Basil,0,Resource,BasilT1
Seasonings,Seasonings,0,Item Category,icons/items/drawing/seasoningpouch
seasoningblendt1,Seasoning Blend,0,Resource,SeasoningBlendT1
poultryt1,Poultry,0,Consumable,PoultryT1
redmeatt1,Red Meat,0,Consumable,MeatT1
meatsquidt1,Squid Meat,1,Consumable,SquidMeatT1
porkbellyt1,Pork Belly,1,Consumable,PorkBellyT1
primeredmeatt1,Prime Red Meat,2,Consumable,PrimeRedMeatT1
wolfloint1,Tender Wolf Loin,2,Consumable,WolfLoinT1
venisontenderloint1,Venison Tenderloin,2,Consumable,VenisonTenderloinT1
rabbitt1,Sumptuous Rabbit,2,Consumable,RabbitT1
hamhockt1,Juicy Ham Hock,1,Consumable,HamHockT1
bearflankt1,Rich Bear Flank,2,Consumable,BearFlankT1
turkeythight1,Poultry Thigh,1,Consumable,TurkeyThighT1
turkeybreastt1,Poultry Breast,2,Consumable,TurkeyBreastT1
porkt1,Pork,0,Consumable,PorkT1
venisont1,Venison,0,Consumable,VenisonT1
meatgamet1,Game Meat,0,Consumable,MeatGameT1
Raw Meats,Raw Meats,0,Item Category,icons/items/drawing/meatcooked
sausaget1,Sausage,0,Consumable,SausageT1
sapphiret3,Brilliant Sapphire,2,Resource,SapphireT3
essencedeatht1,Death Quintessence,3,Resource,EssenceDeathT1
sapphiret4,Pristine Sapphire,3,Resource,SapphireT4
sapphiret2,Sapphire,1,Resource,SapphireT2
alchemydeatht3,Death Essence,2,Resource,AlchemyDeathT3
sapphiret1,Flawed Sapphire,0,Resource,SapphireT1
alchemydeatht2,Death Wisp,1,Resource,AlchemyDeathT2
sapphirecutt4,Cut Pristine Sapphire,3,Resource,SapphireCutT4
sapphirecutt3,Cut Brilliant Sapphire,2,Resource,SapphireCutT3
sapphirecutt2,Cut Sapphire,1,Resource,SapphireCutT2
rubyt3,Brilliant Ruby,2,Resource,RubyT3
essencefiret1,Fire Quintessence,3,Resource,EssenceFireT1
rubyt4,Pristine Ruby,3,Resource,RubyT4
rubyt2,Ruby,1,Resource,RubyT2
alchemyfiret3,Fire Essence,2,Resource,AlchemyFireT3
rubyt1,Flawed Ruby,0,Resource,RubyT1
alchemyfiret2,Fire Wisp,1,Resource,AlchemyFireT2
rubycutt4,Cut Pristine Ruby,3,Resource,RubyCutT4
rubycutt3,Cut Brilliant Ruby,2,Resource,RubyCutT3
rubycutt2,Cut Ruby,1,Resource,RubyCutT2
breachdrop3,Corrupted Shard,2,Resource,BreachShard
factionchisel3,Starmetal Chisel,2,Resource,ChiselStarmetal
blockt4,Lodestone Brick,0,Resource,BlockT4
keypart_core,Energy Core,2,Resource,KeyPartCore
keymat_moss,Glowing Swamp Moss,3,Resource,KeyPartMoss
reekwater05wc10bosskey,Protector's Tuning Orb,3,Resource,BountyMagicT7
keymat_foxfire,Firefox,3,Resource,KeyPartFoxfire
spriggankey,Monoecious Tuning Orb,3,Resource,BountyMagicT10
keymat_shell,Fancy Shell,3,Resource,KeyPartShell
reekwater05wc11bosskey,Siren Tuning Orb,3,Resource,SprigganKey1
breachdrop2,Corrupted Fragment,1,Resource,BreachFragment
factionchisel2,Steel Chisel,1,Resource,ChiselSteel
blockt3,Stone Brick,0,Resource,BlockT3
keypart_elementalheart,Elemental Heart,2,Resource,KeyPartElementalHeart
keyshattered,Starstone Tuning Orb,1,Resource,KeyShattered
essencelifet1,Life Quintessence,3,Resource,EssenceLifeT1
essencespiritt1,Soul Quintessence,3,Resource,EssenceSpiritT1
blightseeds,Blight Seeds,4,Resource,BlightSeeds
keypart_undyingheart,Undying Heart,4,Resource,KeyPartUndyingHeart
alchemydeatht1,Death Mote,0,Resource,AlchemyDeathT1
alchemylifet1,Life Mote,0,Resource,AlchemyLifeT1
alchemyspiritt1,Soul Mote,0,Resource,AlchemySpiritT1
keypart_eternalheart,Eternal Heart,2,Resource,KeyPartEternalHeart
alchemywatert1,Water Mote,0,Resource,AlchemyWaterT1
alchemyeartht1,Earth Mote,0,Resource,AlchemyEarthT1
alchemyfiret1,Fire Mote,0,Resource,AlchemyFireT1
alchemyairt1,Air Mote,0,Resource,AlchemyAirT1
keymat_glowingspore,Glowing Spore,4,Resource,KeyMatGlowingSpore
keymat_edentotem,Earth Totem,4,Resource,KeyMatEdenTotem
keypart_corelazarus,Lazarus Core,4,Resource,KeyPartCoreLazarus
keymat_greatcleaverune,Corrupted Rune,4,Resource,KeyMatGreatCleaveRune
keymat_shatteredrune,Molten Rune,4,Resource,KeyMatShatteredRune
keypart_coregenesis,Genesis Core,4,Resource,KeyPartCoreGenesis
breachdrop5,Corrupted Lodestone,4,Resource,BreachLodestone
factionchisel5,Asmodeum Chisel,4,Resource,ChiselAsmodeum
blockt51,Runestone,3,Resource,BlockT51
keylazarus,Lazarus Tuning Orb,4,Resource,KeyLazarus
keygenesis,Genesis Tuning Orb,4,Resource,KeyGenesis
keyeradinus,Eridanus Tuning Orb,2,Resource,KeyEradinus
breachdrop4,Corrupted Crystal,3,Resource,BreachCrystal
factionchisel4,Orichalcum Chisel,3,Resource,ChiselOrichalcum
blockt5,Obsidian Voidstone,0,Resource,BlockT5
keydynasty,Dynasty Tuning Orb,3,Resource,KeyDynasty
keydepts,Depths Tuning Orb,2,Resource,KeyDepts
breachdrop1,Corrupted Sliver,0,Resource,BreachSliver
factionchisel1,Iron Chisel,0,Resource,ChiselIron
blockt2,Stone Block,0,Resource,BlockT2
keyamrine,Amrine Tuning Orb,1,Resource,KeyAmrine
azothwatert1,Azoth Water,2,Resource,AzothWaterT1
proficiencyboostert5,Powerful Proficiency Booster,0,Consumable,ProficiencyBoostT5
alchemyspiritt3,Soul Essence,2,Resource,AlchemySpiritT3
watert1,Water,0,Consumable,WaterT1
proficiencyboostert4,Strong Proficiency Booster,0,Consumable,ProficiencyBoostT4
alchemyspiritt2,Soul Wisp,1,Resource,AlchemySpiritT2
proficiencyboostert3,Common Proficiency Booster,0,Consumable,ProficiencyBoostT3
proficiencyboostert2,Weak Proficiency Booster,0,Consumable,ProficiencyBoostT2
tolviumt1,Tolvium,4,Resource,OreT4
cinnabart1,Cinnabar,4,Resource,MI_CorruptedMoss
Tier 5 Metals,Tier 5 Metals,0,Item Category,icons/items/drawing/ingot
petrifiedwoodt1,Petrified Wood,1,Resource,WoodWitheredT1
whisperwoodt1,Whisperwood,2,Resource,WrithingVinesT1
ebonwoodt1,Ebonwood,3,Resource,WhetstoneT1
quillbarkt1,Quillbark,3,Resource,WrithingBriarT1
hornt5,Animal Horn,3,Resource,HornT5
Refined Wood,Refined Wood,0,Item Category,icons/items/drawing/timber
leathert5,Infused Leather,0,Resource,LeatherT5
leathert2,Coarse Leather,0,Resource,LeatherT2
ragehidet1,Ragehide,1,Resource,RawhideT1
leathert3,Rugged Leather,0,Resource,LeatherT3
shadowfurt1,Shadowfur,2,Resource,RawhideT4
scalyhidet1,Scaly Hide,0,Resource,ScalyHideT1
leathert4,Layered Leather,0,Resource,LeatherT4
shifthidet1,Shifthide,3,Resource,MangyHideT1
brightscalehidet1,Brightscale Hide,3,Resource,RawhideT5
scarhidet1,Scarhide,4,Resource,MangyHideT3
smolderhidet1,Smolderhide,4,Resource,MangyHideT2
leathert51,Runic Leather,3,Resource,LeatherT51
Leathers,Leathers,0,Item Category,icons/items/drawing/leather
2hwarhammert5,Orichalcum War Hammer,0,Weapon,2hWarhammerT5
azuritechunkt1,Azurite Chunk,3,Resource,EnchantedEarthT3
blessedcruciblet1,Blessed Crucible,3,Resource,MI_SealedClayPot
Tier 4 Metals,Tier 4 Metals,0,Item Category,icons/items/drawing/ingot
2hwarhammert4,Starmetal War Hammer,0,Weapon,2hWarhammerT4
voidsteelt1,Voidmetal,2,Resource,IngotT3
Tier 3 Metals,Tier 3 Metals,0,Item Category,icons/items/drawing/ingot
2hwarhammert3,Steel War Hammer,0,Weapon,2hWarhammerT3
faeiront1,Fae Iron,1,Resource,OreT1
Tier 2 Metals,Tier 2 Metals,0,Item Category,icons/items/drawing/ingot
2hwarhammert2,Iron War Hammer,0,Weapon,2hWarhammerT2
spinefishfinst1,Spinefish Fins,3,Resource,SpinefishFinsT1
earthshelltailt1,Earthshell Tail,3,Resource,EarthshellTailT1
Tier 5 Protective Reagents,Tier 5 Protective Reagents,3,Item Category,icons/items/drawing/refiningreagents
essencewatert1,Water Quintessence,3,Resource,EssenceWaterT1
piranhatootht5,Piranha Tooth,0,Resource,DEXINTBonusT3
rivercresst1,Rivercress Stem,0,Resource,RivercressT1
toadpott1,Toadpot,0,Resource,ToadpotT1
alchemywatert2,Water Wisp,1,Resource,AlchemyWaterT2
rivercresst2,Rivercress Leaf,1,Resource,RivercressT2
lodestonewatert1,Freezing Lodestone,1,Resource,LodestoneWaterT1
alchemywatert3,Water Essence,2,Resource,AlchemyWaterT3
rivercresst3,Rivercress Flower,2,Resource,RivercressT3
Water Reagents,Water Reagents,0,Item Category,icons/items/drawing/alchemywater
tincturecorruptiont5,Infused Corruption Tincture,0,Consumable,PotionPurifyT3
earthspinet3,Earthspine Flower,2,Resource,EarthspineT3
codeyet1,Cod Eye,2,Resource,CodEyeT1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,2,Item Category,icons/items/drawing/refiningreagents
tincturecorruptiont4,Powerful Corruption Tincture,0,Consumable,PotionPurifyT3
earthspinet2,Earthspine Leaf,1,Resource,EarthspineT2
lodestoneeartht1,Loamy Lodestone,1,Resource,LodestoneEarthT1
toadstoolfringet1,Toadstool Fringe,1,Resource,ToadstoolFringeT1
fungalsporest1,Fungal Spores,1,Resource,FungalSporesT1
Tier 3 Protective Reagents,Tier 3 Protective Reagents,1,Item Category,icons/items/drawing/refiningreagents
tincturecorruptiont3,Strong Corruption Tincture,0,Consumable,PotionPurifyT2
earthspinet1,Earthspine Stem,0,Resource,EarthspineT1
twistcapt1,Twistcap Spiral,0,Resource,TwistcapT1
shellbedt1,Shellbed Cap,0,Resource,ShellbedT1
petalcapt1,Petalcap,0,Resource,PetalcapT1
spinecapt1,Spinecap,0,Resource,SpinecapT1
Tier 2 Protective Reagents,Tier 2 Protective Reagents,0,Item Category,icons/items/drawing/refiningreagents
tincturecorruptiont2,Common Corruption Tincture,0,Consumable,PotionPurifyT1
lightningbeetlewingst1,Lightning Beetle,3,Resource,LightningBeetleWingsT1
shockbulbt1,Shockbulb Stem,0,Resource,ShockbulbT1
suncreepert1,Suncreeper Tendril,0,Resource,SuncreeperT1
shockbulbt2,Shockbulb Leaf,1,Resource,ShockbulbT2
lodestoneairt1,Shocking Lodestone,1,Resource,LodestoneAirT1
shockbulbt3,Shockbulb Flower,2,Resource,ShockbulbT3
Air Reagents,Air Reagents,0,Item Category,icons/items/drawing/alchemyair
tinctureblightt5,Infused Blight Tincture,0,Consumable,PotionWellnessT3
tinctureblightt4,Powerful Blight Tincture,0,Consumable,PotionWellnessT3
tinctureblightt3,Strong Blight Tincture,0,Consumable,PotionWellnessT2
tinctureblightt2,Common Blight Tincture,0,Consumable,PotionWellnessT1
alchemylifet2,Life Wisp,1,Resource,AlchemyLifeT2
alchemylifet3,Life Essence,2,Resource,AlchemyLifeT3
Life Arcana,Life Arcana,0,Item Category,icons/items/drawing/alchemylife
2hcelestialstaff_lifet5,Orichalcum Life Staff,0,Weapon,2hCelestialStaff_LifeT5
2hcelestialstaff_lifet4,Starmetal Life Staff,0,Weapon,2hCelestialStaff_LifeT4
2hcelestialstaff_lifet3,Steel Life Staff,0,Weapon,2hCelestialStaff_LifeT3
2hcelestialstaff_lifet2,Iron Life Staff,0,Weapon,2hCelestialStaff_LifeT2
woodt1,Green Wood,0,Resource,WoodT1
Wood,Wood,0,Item Category,icons/items/drawing/wood
Fire Arcana,Fire Arcana,0,Item Category,icons/items/drawing/alchemyfire
2helementalstaff_firet5,Orichalcum Fire Staff,0,Weapon,2hElementalStaff_FireT5
2helementalstaff_firet4,Starmetal Fire Staff,0,Weapon,2hElementalStaff_FireT4
2helementalstaff_firet3,Steel Fire Staff,0,Weapon,2hElementalStaff_FireT3
2helementalstaff_firet2,Iron Fire Staff,0,Weapon,2hElementalStaff_FireT2
Tier 5 Timber,Tier 5 Timber,0,Item Category,icons/items/drawing/timber
Metals,Metals,0,Item Category,icons/items/drawing/ingot
2hspeart5,Ironwood Spear,0,Weapon,2hSpearT5
Tier 4 Timber,Tier 4 Timber,0,Item Category,icons/items/drawing/timber
2hspeart4,Wyrdwood Spear,0,Weapon,2hSpearT4
Tier 3 Timber,Tier 3 Timber,0,Item Category,icons/items/drawing/timber
2hspeart3,Laquered Wood Spear,0,Weapon,2hSpearT3
Tier 2 Timber,Tier 2 Timber,0,Item Category,icons/items/drawing/timber
2hspeart2,Treated Wood Spear,0,Weapon,2hSpearT2
1hskinningknifet5,Orichalcum Skinning Knife,0,Weapon,1hSkinningKnifeT5
1hskinningknifet4,Starmetal Skinning Knife,0,Weapon,1hSkinningKnifeT4
1hskinningknifet3,Steel Skinning Knife,0,Weapon,1hSkinningKnifeT3
1hskinningknifet2,Iron Skinning Knife,0,Weapon,1hSkinningKnifeT2
1hsicklet5,Orichalcum Harvesting Sickle,0,Weapon,1hSickleT5
1hsicklet4,Starmetal Harvesting Sickle,0,Weapon,1hSickleT4
1hsicklet3,Steel Harvesting Sickle,0,Weapon,1hSickleT3
1hsicklet2,Iron Harvesting Sickle,0,Weapon,1hSickleT2
1hshielddt5,Orichalcum Tower Shield,0,Weapon,1hShieldDT5
1hshielddt4,Starmetal Tower Shield,0,Weapon,1hShieldDT4
1hshieldat5,Orichalcum Round Shield,0,Weapon,1hShieldAT5
1hshieldat4,Starmetal Round Shield,0,Weapon,1hShieldAT4
1hshieldat3,Steel Round Shield,0,Weapon,1hShieldAT3
1hshieldat2,Iron Round Shield,0,Weapon,1hShieldAT2
1hshieldbt5,Orichalcum Kite Shield,0,Weapon,1hShieldBT5
1hshieldbt4,Starmetal Kite Shield,0,Weapon,1hShieldBT4
1hshieldbt3,Steel Kite Shield,0,Weapon,1hShieldBT3
scaleclotht1,Scalecloth,4,Resource,MI_Cloak
blisterweavet1,Blisterweave,4,Resource,CorruptedClothT3
clotht51,Phoenixweave,3,Resource,ClothT51
Tier 5 Cloth,Tier 5 Cloth,0,Item Category,icons/items/drawing/cloth
lightlegs_robet5,Infused Silk Robe Pants,0,Armor,Witch_Pants
scalecordt1,Scalecord,3,Resource,MI_NeedleAndThread
glintwoolt1,Glintstrands,3,Resource,MI_TornFabric
Tier 4 Cloth,Tier 4 Cloth,0,Item Category,icons/items/drawing/cloth
lightlegs_robet4,Silk Robe Pants,0,Armor,LightLegsBT4
phasefibert1,Phasefiber,2,Resource,FiberT4
Tier 3 Cloth,Tier 3 Cloth,0,Item Category,icons/items/drawing/cloth
lightlegs_robet3,Sateen Robe Pants,0,Armor,LightLegsBT3
lighthead_robet5,Infused Silk Robe Hat,0,Armor,Witch_Hat
lighthead_robet4,Silk Robe Hat,0,Armor,LightHeadBT4
lighthead_robet3,Sateen Robe Hat,0,Armor,LightHeadBT3
lighthands_robet5,Infused Silk Robe Gloves,0,Armor,LightHandsBT5
lighthands_robet4,Silk Robe Gloves,0,Armor,LightHandsBT4
lighthands_robet3,Sateen Robe Gloves,0,Armor,LightHandsBT3
lightfeet_robet5,Infused Silk Robe Shoes,0,Armor,Witch_Boots
lightfeet_robet4,Silk Robe Shoes,0,Armor,LightFeetBT4
lightfeet_robet3,Sateen Robe Shoes,0,Armor,LightFeetBT3
lightchest_robet5,Infused Silk Robe,0,Armor,Witch_Shirt
lightchest_robet4,Silk Robe,0,Armor,LightChestBT4
lightchest_robet3,Sateen Robe,0,Armor,LightChestBT3
trinket_bandt2,Silver Band,0,Resource,Trinket_BandT2
Trinket Bands,Trinket Bands,0,Item Category,icons/items/drawing/refiningreagents
trinket_settingt2,Silver Setting,0,Resource,Trinket_SettingT2
Trinket Gem Settings,Trinket Gem Settings,0,Item Category,icons/items/drawing/refiningreagents
ingotprecioust1,Silver Ingot,0,Resource,IngotPreciousT1
Precious Metals,Precious Metals,0,Item Category,icons/items/drawing/ingot
ringtopazt5,Insulated Pristine Topaz Ring,1,Armor,RingTopazT5
ringtopazt4,Insulated Brilliant Topaz Ring,1,Armor,RingTopazT4
ringtopazt3,Insulated Topaz Ring,1,Armor,RingTopazT3
topazcutt1,Cut Flawed Topaz,0,Resource,TopazCutT1
ringtopazt2,Insulated Flawed Topaz Ring,1,Armor,RingTopazT2
ringsapphiret5,Empowered Pristine Sapphire Ring,1,Armor,RingSapphireT5
ringsapphiret4,Empowered Brilliant Sapphire Ring,1,Armor,RingSapphireT4
ringsapphiret3,Empowered Sapphire Ring,1,Armor,RingSapphireT3
sapphirecutt1,Cut Flawed Sapphire,0,Resource,SapphireCutT1
ringsapphiret2,Empowered Flawed Sapphire Ring,1,Armor,RingSapphireT2
ringrubyt5,Fireproof Pristine Ruby Ring,1,Armor,RingRubyT5
ringrubyt4,Fireproof Brilliant Ruby Ring,1,Armor,RingRubyT4
ringrubyt3,Fireproof Ruby Ring,1,Armor,RingRubyT3
rubycutt1,Cut Flawed Ruby,0,Resource,RubyCutT1
ringrubyt2,Fireproof Flawed Ruby Ring,1,Armor,RingRubyT2
pearlt4,Pristine Pearl,3,Resource,PearlT4
ringpearlt5,Pristine Pearl Ring,1,Armor,RingPearlT5
pearlt3,Brilliant Pearl,2,Resource,PearlT3
ringpearlt4,Brilliant Pearl Ring,1,Armor,RingPearlT4
pearlt2,Pearl,1,Resource,PearlT2
ringpearlt3,Pearl Ring,1,Armor,RingPearlT3
pearlt1,Flawed Pearl,0,Resource,PearlT1
ringpearlt2,Flawed Pearl Ring,1,Armor,RingPearlT2
opalcutt4,Cut Pristine Opal,3,Resource,OpalCutT4
ringopalt5,Imbued Pristine Opal Ring,1,Armor,RingOpalT5
opalcutt3,Cut Brilliant Opal,2,Resource,OpalCutT3
ringopalt4,Imbued Brilliant Opal Ring,1,Armor,RingOpalT4
opalcutt2,Cut Opal,1,Resource,OpalCutT2
ringopalt3,Imbued Opal Ring,1,Armor,RingOpalT3
opalcutt1,Cut Flawed Opal,0,Resource,OpalCutT1
ringopalt2,Imbued Flawed Opal Ring,1,Armor,RingOpalT2
onyxcutt4,Cut Pristine Onyx,3,Resource,OnyxCutT4
ringonyxt5,Reinforced Pristine Onyx Ring,1,Armor,RingOnyxT5
onyxcutt3,Cut Brilliant Onyx,2,Resource,OnyxCutT3
ringonyxt4,Reinforced Brilliant Onyx Ring,1,Armor,RingOnyxT4
onyxcutt2,Cut Onyx,1,Resource,OnyxCutT2
ringonyxt3,Reinforced Onyx Ring,1,Armor,RingOnyxT3
onyxcutt1,Cut Flawed Onyx,0,Resource,OnyxCutT1
ringonyxt2,Reinforced Flawed Onyx Ring,1,Armor,RingOnyxT2
moonstonecutt4,Cut Pristine Moonstone,3,Resource,MoonstoneCutT4
ringmoonstonet5,Burnished Pristine Moonstone Ring,1,Armor,RingMoonstoneT5
moonstonecutt3,Cut Brilliant Moonstone,2,Resource,MoonstoneCutT3
ringmoonstonet4,Burnished Brilliant Moonstone Ring,1,Armor,RingMoonstoneT4
moonstonecutt2,Cut Moonstone,1,Resource,MoonstoneCutT2
ringmoonstonet3,Burnished Moonstone Ring,1,Armor,RingMoonstoneT3
moonstonecutt1,Cut Flawed Moonstone,0,Resource,MoonstoneCutT1
ringmoonstonet2,Burnished Flawed Moonstone Ring,1,Armor,RingMoonstoneT2
malachitecutt4,Cut Pristine Malachite,3,Resource,MalachiteCutT4
ringmalachitet5,Spectral Pristine Malachite Ring,1,Armor,RingMalachiteT5
malachitecutt3,Cut Brilliant Malachite,2,Resource,MalachiteCutT3
ringmalachitet4,Spectral Brilliant Malachite Ring,1,Armor,RingMalachiteT4
malachitecutt2,Cut Malachite,1,Resource,MalachiteCutT2
ringmalachitet3,Spectral Malachite Ring,1,Armor,RingMalachiteT3
malachitecutt1,Cut Flawed Malachite,0,Resource,MalachiteCutT1
ringmalachitet2,Spectral Flawed Malachite Ring,1,Armor,RingMalachiteT2
jaspercutt4,Cut Pristine Jasper,3,Resource,JasperCutT4
ringjaspert5,Padded Pristine Jasper Ring,1,Armor,RingJasperT5
jaspercutt3,Cut Brilliant Jasper,2,Resource,JasperCutT3
ringjaspert4,Padded Brilliant Jasper Ring,1,Armor,RingJasperT4
jaspercutt2,Cut Jasper,1,Resource,JasperCutT2
ringjaspert3,Padded Jasper Ring,1,Armor,RingJasperT3
jaspercutt1,Cut Flawed Jasper,0,Resource,JasperCutT1
ringjaspert2,Padded Flawed Jasper Ring,1,Armor,RingJasperT2
emeraldcutt4,Cut Pristine Emerald,3,Resource,EmeraldCutT4
ringemeraldt5,Tempered Pristine Emerald Ring,1,Armor,RingEmeraldT5
emeraldcutt3,Cut Brilliant Emerald,2,Resource,EmeraldCutT3
ringemeraldt4,Tempered Brilliant Emerald Ring,1,Armor,RingEmeraldT4
emeraldcutt2,Cut Emerald,1,Resource,EmeraldCutT2
ringemeraldt3,Tempered Emerald Ring,1,Armor,RingEmeraldT3
emeraldcutt1,Cut Flawed Emerald,0,Resource,EmeraldCutT1
ringemeraldt2,Tempered Flawed Emerald Ring,1,Armor,RingEmeraldT2
diamondcutt4,Cut Pristine Diamond,3,Resource,DiamondCutT4
ringdiamondt5,Primeval Pristine Diamond Ring,1,Armor,RingDiamondT5
diamondcutt3,Cut Brilliant Diamond,2,Resource,DiamondCutT3
ringdiamondt4,Primeval Brilliant Diamond Ring,1,Armor,RingDiamondT4
diamondcutt2,Cut Diamond,1,Resource,DiamondCutT2
ringdiamondt3,Primeval Diamond Ring,1,Armor,RingDiamondT3
diamondcutt1,Cut Flawed Diamond,0,Resource,DiamondCutT1
ringdiamondt2,Primeval Flawed Diamond Ring,1,Armor,RingDiamondT2
carneliancutt4,Cut Pristine Carnelian,3,Resource,CarnelianCutT4
ringcarneliant5,Pristine Carnelian Ring,1,Armor,RingTopazT5
carneliancutt3,Cut Brilliant Carnelian,2,Resource,CarnelianCutT3
ringcarneliant4,Brilliant Carnelian Ring,1,Armor,RingTopazT4
carneliancutt2,Cut Carnelian,1,Resource,CarnelianCutT2
ringcarneliant3,Carnelian Ring,1,Armor,RingTopazT3
carneliancutt1,Cut Flawed Carnelian,0,Resource,CarnelianCutT1
ringcarneliant2,Flawed Carnelian Ring,1,Armor,RingTopazT2
aquamarinecutt4,Cut Pristine Aquamarine,3,Resource,AquamarineCutT4
ringaquamarinet5,Iceproof Pristine Aquamarine Ring,1,Armor,RingAquamarineT5
aquamarinecutt3,Cut Brilliant Aquamarine,2,Resource,AquamarineCutT3
ringaquamarinet4,Iceproof Brilliant Aquamarine Ring,1,Armor,RingAquamarineT4
aquamarinecutt2,Cut Aquamarine,1,Resource,AquamarineCutT2
ringaquamarinet3,Iceproof Aquamarine Ring,1,Armor,RingAquamarineT3
aquamarinecutt1,Cut Flawed Aquamarine,0,Resource,AquamarineCutT1
ringaquamarinet2,Iceproof Flawed Aquamarine Ring,1,Armor,RingAquamarineT2
amethystcutt4,Cut Pristine Amethyst,3,Resource,AmethystCutT4
ringamethystt5,Abyssal Pristine Amethyst Ring,1,Armor,RingAmethystT5
amethystcutt3,Cut Brilliant Amethyst,2,Resource,AmethystCutT3
ringamethystt4,Abyssal Brilliant Amethyst Ring,1,Armor,RingAmethystT4
amethystcutt2,Cut Amethyst,1,Resource,AmethystCutT2
ringamethystt3,Abyssal Amethyst Ring,1,Armor,RingAmethystT3
amethystcutt1,Cut Flawed Amethyst,0,Resource,AmethystCutT1
ringamethystt2,Abyssal Flawed Amethyst Ring,1,Armor,RingAmethystT2
ambercutt4,Cut Pristine Amber,3,Resource,AmberCutT4
ringambert5,Arboreal Pristine Amber Ring,1,Armor,RingTopazT5
