Source,Target,Quantity,Tradeskill,Rarity,Station,ItemType,Category,Value
ingotprecioust3,2hspear_bloodrightt4,1,Engineering,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,2hmusket_rifleofsinisterdeedst4,1,Engineering,3,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,2hmusket_manashotmuskett4,1,Engineering,2,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,2hmusket_malefactiont4,1,Engineering,3,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,2hgreataxe_timerippinggreataxet4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,2hgreataxe_hulkingberserkersbattleaxet4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,2hgreataxe_headsmant4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,2hbow_watchfuleyet4,1,Engineering,3,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,2hbow_sirenscallt4,1,Engineering,3,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,2hbow_longbowofthearcaneeyet4,1,Engineering,2,Workshop Tier 4,Weapon,Weapons,38
ingotprecioust3,1hthrowingaxe_sandscribet4,1,Engineering,2,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hthrowingaxe_contingencyplant4,1,Engineering,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hthrowingaxe_archmagesassistantt4,1,Engineering,2,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hroundshield_heroesshieldt5,1,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,38
ingotprecioust3,1hrapier_tearstealrapiert4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hrapier_tacticiansrapiert4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hrapier_archmagessteelwandt4,1,Weaponsmithing,2,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hlongsword_shatterslasht4,1,Weaponsmithing,4,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hlongsword_dowsingbladet4,1,Weaponsmithing,3,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hlongsword_balanceoftimet3,1,Weaponsmithing,2,Forge Tier 4,Weapon,Weapons,38
ingotprecioust3,1hkiteshield_heroicshieldt5,1,Weaponsmithing,4,Forge Tier 5,Weapon,Weapons,38
ingotprecioust3,1hgauntletice_thundersnowt4,1,Arcana,4,Arcane Repository Tier 4,Weapon,Weapons,38
ingotprecioust3,1hgauntletice_subduerswratht4,1,Arcana,4,Arcane Repository Tier 4,Weapon,Weapons,38
ingotprecioust3,1hgauntletice_brineofthefrostyshoret4,1,Arcana,4,Arcane Repository Tier 4,Weapon,Weapons,38
ingotprecioust2,trinket_settingt3,1,Jewelcrafting,0,Outfitting Station Tier 3,Resource,Crafting Components,10
ingotprecioust2,trinket_hookt3,1,Jewelcrafting,0,Outfitting Station Tier 3,Resource,Crafting Components,10
ingotprecioust2,trinket_chaint3,1,Jewelcrafting,0,Outfitting Station Tier 3,Resource,Crafting Components,10
ingotprecioust2,trinket_bandt3,1,Jewelcrafting,0,Outfitting Station Tier 3,Resource,Crafting Components,10
ingotprecioust2,ingotprecioust3,1,Smelting,0,Smelter Tier 5,Resource,Refined Resources,10
ingotprecioust2,ingotprecioust1,1,Smelting,0,Smelter Tier 3,Resource,Material Downgrades,10
ingotprecioust2,2hwarhammer_defenderofdarknesst3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hwarhammer_crystallinecrushert3,1,Weaponsmithing,1,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hstafflife_gaiaswhimt3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
ingotprecioust2,2hstafflife_corruptedlifestafft3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
ingotprecioust2,2hstafffire_purestintentionst3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
ingotprecioust2,2hstafffire_breachhuntersfirestafft3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
ingotprecioust2,2hspear_spreadofmalicet3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hspear_lastlightt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hmusket_musketofthecorruptedguardiant3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,10
ingotprecioust2,2hmusket_calamityt3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,10
ingotprecioust2,2hgreataxe_tippingpointt3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hgreataxe_greataxeofthecollosalbreacht3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,2hbow_threadoffatet3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,10
ingotprecioust2,2hbow_bowofthedarkrangert3,1,Engineering,2,Workshop Tier 3,Weapon,Weapons,10
ingotprecioust2,1hthrowingaxe_crowsnestt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hthrowingaxe_corruptedremnantt3,1,Engineering,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hrapier_deceitofthedefilert3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hrapier_balancedbladet3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hlongsword_tidalreavert3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hlongsword_thefirstofmanyt3,1,Weaponsmithing,2,Forge Tier 3,Weapon,Weapons,10
ingotprecioust2,1hgauntletice_whisperfromthefrozenvalet3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
ingotprecioust2,1hgauntletice_arcticduskt3,1,Arcana,2,Arcane Repository Tier 3,Weapon,Weapons,10
topazt2,topazt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,7
topazt2,topazcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,7
alchemyairt3,topazt3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,6
alchemyairt3,topazcutt3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,6
alchemyairt3,proficiencyboostert4,2,Engineering,0,Workshop Tier 4,Consumable,Consumables,6
alchemyairt3,jaspert3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,6
alchemyairt3,jaspercutt3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,6
alchemyairt3,essenceairt1,2,Arcana,3,Arcane Repository Tier 5,Resource,Elemental Infusion,6
Solvent,topazt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,topazt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,topazt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,topazcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,topazcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,topazcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,sapphiret4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,sapphiret3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,sapphiret2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,sapphirecutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,sapphirecutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,sapphirecutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,rubyt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,rubyt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,rubyt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,rubycutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,rubycutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,rubycutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,opalt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,opalt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,opalt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,opalcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,opalcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,opalcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,onyxt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,onyxt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,onyxt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,onyxcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,onyxcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,onyxcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,moonstonet4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,moonstonet3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,moonstonet2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,moonstonecutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,moonstonecutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,moonstonecutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,malachitet4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,malachitet3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,malachitet2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,malachitecutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,malachitecutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,malachitecutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,jaspert4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,jaspert3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,jaspert2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,jaspercutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,jaspercutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,jaspercutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,emeraldt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,emeraldt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,emeraldt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,emeraldcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,emeraldcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,emeraldcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,diamondt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,diamondt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,diamondt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,diamondcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,diamondcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,diamondcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,carneliant4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,carneliant3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,carneliant2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,carneliancutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,carneliancutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,carneliancutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,aquamarinet4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,aquamarinet3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,aquamarinet2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,aquamarinecutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,aquamarinecutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,aquamarinecutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,amethystt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,amethystt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,amethystt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,amethystcutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,amethystcutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,amethystcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
Solvent,ambert4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,1
Solvent,ambert3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Fuse Gemstones,1
Solvent,ambert2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,1
Solvent,ambercutt4,1,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,1
Solvent,ambercutt3,1,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,1
Solvent,ambercutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,1
topazt1,topazt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,3
alchemyairt2,topazt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,3
alchemyairt2,topazcutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,3
alchemyairt2,proficiencyboostert3,1,Engineering,0,Workshop Tier 3,Consumable,Consumables,3
alchemyairt2,jaspert2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Fuse Gemstones,3
alchemyairt2,jaspercutt2,1,Stonecutting,1,Stonecutting Table Tier 3,Resource,Cut Gemstones,3
alchemyairt2,alchemyairt3,1,Arcana,2,Arcane Repository Tier 4,Resource,Elemental Infusion,3
topazt3,topazt4,2,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,28
topazt3,topazcutt3,2,Stonecutting,2,Stonecutting Table Tier 4,Resource,Cut Gemstones,28
essenceairt1,topazt4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,18
essenceairt1,topazcutt4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,18
essenceairt1,proficiencyboostert5,3,Engineering,0,Workshop Tier 5,Consumable,Consumables,18
essenceairt1,jaspert4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Fuse Gemstones,18
essenceairt1,jaspercutt4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,18
topazt4,topazcutt4,3,Stonecutting,3,Stonecutting Table Tier 5,Resource,Cut Gemstones,141
timbert5,timbert51,1,Woodworking,3,Woodshop Tier 5,Resource,Refined Resources,336
timbert5,incenset5,1,Furnishing,0,Workshop Tier 5,Consumable,Consumables,336
timbert5,house_housingitem_windchimes_post_c,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_settler_table02_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_settler_table01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_settler_desk01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_settler_decor_garden_picnictable01,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_settler_bedsidetable_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_table02_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_table02_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_table01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_table01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_island01,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_dresser01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_dresser01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_desk01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_table_pirate_desk01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_storage_t4_cheststeel,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_stove01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_shelf01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_dresser01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_decor_floor_fireplace03,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_decor_floor_fireplace02,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_cabinet02_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_cabinet01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_bookcase02_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_bookcase01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_settler_armoire01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_scrollbookcase_lg,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_roundbirdcage,1,Furnishing,1,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_stove01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_stove01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_shelf01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_shelf01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_cabinet02_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_cabinet02_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_cabinet01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_cabinet01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bookcase02_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bookcase02_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bookcase01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bookcase01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bedsidetable_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_bedsidetable_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_armoire01_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_pirate_armoire01_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_chair_settler_stool_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_chair_settler_chair02_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_chair_settler_chair01_d,1,Furnishing,2,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_chair_pirate_stool_d,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
timbert5,house_housingitem_chair_pirate_stool_c,1,Furnishing,3,Workshop Tier 5,HousingItem,Furniture,336
