ID,Label,Count
cinnamont1,Cinnamon,1
honeyt1,Honey,1
buttert1,Butter,1
baitfreshoystert3,Oyster Bait,1
milkt1,Milk,1
saltt1,Salt,1
garlict1,Garlic,1
rosemaryt1,Rosemary,1
paprikat1,Paprika,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentbrown,Brown Pigment,1
pigmentpurple,Purple Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
wolfloint1,Tender Wolf Loin,1
stringbeant1,String Bean,1
broccolit1,Broccoli,1
carrott1,Carrot,1
mushroomt1,Mushroom,1
thymet1,Thyme,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
primeredmeatt1,Prime Red Meat,1
barleyt1,Barley,1
watert1,Water,1
mintt1,Mint,1
saltt1,Salt,1
peppercornt1,Peppercorn,1
watert1,Water,1
pigmentorange,Orange Pigment,1
pigmentwhite,White Pigment,1
ricet1,Rice,1
saffront1,Saffron,1
baitfreshoystert3,Oyster Bait,1
poultryt1,Poultry,1
garlict1,Garlic,1
oniont1,Onion,1
venisontenderloint1,Venison Tenderloin,1
peppercornt1,Peppercorn,1
saltt1,Salt,1
buttert1,Butter,1
garlict1,Garlic,1
rosemaryt1,Rosemary,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
Tier 5 Furs,Tier 5 Furs,1
Leathers,Leathers,1
Metals,Metals,1
watert1,Water,1
pigmentyellow,Yellow Pigment,1
pigmentmagenta,Magenta Pigment,1
fisht1,Fish Filet,1
flourt1,Flour,1
eggt1,Egg,1
cookingoilt1,Cooking Oil,1
potatot1,Potato,1
saltt1,Salt,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Air Reagents,Air Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Fire Reagents,Fire Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Fire Reagents,Fire Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Life Reagents,Life Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Water Reagents,Water Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Earth Reagents,Earth Reagents,1
Spirit Reagents,Spirit Reagents,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Water Reagents,Water Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
pigmentorange,Orange Pigment,1
pigmentbrown,Brown Pigment,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Earth Reagents,Earth Reagents,1
Spirit Reagents,Spirit Reagents,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
Tier 4 Protective Reagents,Tier 4 Protective Reagents,1
Death Reagents,Death Reagents,1
Spirit Reagents,Spirit Reagents,1
watert1,Water,1
pigmentyellow,Yellow Pigment,1
pigmentbrown,Brown Pigment,1
watert1,Water,1
pigmentgreen,Green Pigment,1
pigmentturquoise,Turquoise Pigment,1
house_housingitem_oldbookgroup_b,Old Books Row Short,1
house_housingitem_oldbookgroup_e,Old Books Stack,1
house_housingitem_oldbookgroup_f,Old Books Row Long,1
repair_t1,repair_t1,1
Any Craft Mods,Any Craft Mods,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
collarjadet1,Jade Collar,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
oilt1,Oil,1
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1
Earth Reagents,Earth Reagents,1
Death Reagents,Death Reagents,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Wood,Wood,1
Fire Arcana,Fire Arcana,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Wood,Wood,1
Fire Arcana,Fire Arcana,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Life Arcana,Life Arcana,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Life Arcana,Life Arcana,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Life Arcana,Life Arcana,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Life Arcana,Life Arcana,1
strbonust2,Steel Battle Medal,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
dexbonust2,Rugged Leather Beaded Straps,1
transmutationcatalystt4,Greater Transmutation Catalyst,1
corruptedtalismant1,Corrupted Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
cornt1,Corn,1
eggt1,Egg,1
honeyt1,Honey,1
nutt1,Nut,1
seasoningblendt1,Seasoning Blend,1
tomatot1,Tomato,1
oilt1,Oil,1
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1
Air Reagents,Air Reagents,1
Death Reagents,Death Reagents,1
watert1,Water,1
pigmentmagenta,Magenta Pigment,1
pigmentred,Red Pigment,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
oilt1,Oil,1
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1
Life Reagents,Life Reagents,1
Death Reagents,Death Reagents,1
carrott1,Carrot,1
cabbaget1,Cabbage,1
watert1,Water,1
nutt1,Nut,1
cauliflowert1,Cauliflower,1
cookingoilt1,Cooking Oil,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
watert1,Water,1
pigmentbrown,Brown Pigment,1
pigmentcyan,Cyan Pigment,1
oilt1,Oil,1
Tier 4 Offensive Reagents,Tier 4 Offensive Reagents,1
Water Reagents,Water Reagents,1
Death Reagents,Death Reagents,1
timbert4,Wyrdwood Planks,1
ingott4,Starmetal Ingot,1
woodstaint4,Oak Stain,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
cabbaget1,Cabbage,1
fisht1,Fish Filet,1
watert1,Water,1
seasoningblendt1,Seasoning Blend,1
cookingoilt1,Cooking Oil,1
cauliflowert1,Cauliflower,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
collarjadet1,Jade Collar,1
jadetalismant1,Jade Talisman,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
corruptedtalismant1,Corrupted Talisman,1
corruptedtreatiset1,Corrupted Treatise,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
workorder_faction_provisions09_t5,Cooking Recipe,1
potatot1,Potato,1
pastat1,Pasta,1
breadt1,Bread,1
pastrycrustt1,Pastry Crust,1
leathert4,Layered Leather,1
feathert1,Feathers,1
pristinebearpeltt1,Pristine Bear Pelt,1
leathert4,Layered Leather,1
timbert4,Wyrdwood Planks,1
fluffystuffingt1,Fluffy Stuffing,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
rabbitsfoott1,Rabbit's Foot,1
workorder_faction_armaments01_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments02_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments04_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments03_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments07_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments05_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments08_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments06_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armaments09_t4,Weaponsmithing Work Order,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
workorder_faction_armorset01_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_armaments10_t4,Weaponsmithing Work Order,1
ingott4,Starmetal Ingot,1
timbert4,Wyrdwood Planks,1
leathert4,Layered Leather,1
workorder_faction_armorset02_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_armorset04_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_armorset05_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_armorset03_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_provisions01_t5,Cooking Recipe,1
thymet1,Thyme,1
saget1,Sage,1
mintt1,Mint,1
tarragont1,Tarragon,1
workorder_faction_armorset07_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
workorder_faction_armorset06_t4,Armorsmithing Work Order,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
clotht3,Sateen,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
Tier 4 Metals,Tier 4 Metals,1
Leathers,Leathers,1
Cloth,Cloth,1
Tier 4 Furs,Tier 4 Furs,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Furs,Tier 4 Furs,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Furs,Tier 4 Furs,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Furs,Tier 4 Furs,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Furs,Tier 4 Furs,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
holdingrunet4,Greater Rune of Holding,1
Tier 4 Leather,Tier 4 Leather,1
Cloth,Cloth,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
Tier 4 Cloth,Tier 4 Cloth,1
Leathers,Leathers,1
Metals,Metals,1
emeraldcutt3,Cut Brilliant Emerald,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
malachitecutt3,Cut Brilliant Malachite,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
moonstonecutt3,Cut Brilliant Moonstone,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
pearlt3,Brilliant Pearl,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
topazcutt3,Cut Brilliant Topaz,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
amethystcutt3,Cut Brilliant Amethyst,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
ambercutt3,Cut Brilliant Amber,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
carneliancutt3,Cut Brilliant Carnelian,1
Trinket Bands,Trinket Bands,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
diamondcutt3,Cut Brilliant Diamond,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
jaspercutt3,Cut Brilliant Jasper,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
emeraldcutt3,Cut Brilliant Emerald,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
malachitecutt3,Cut Brilliant Malachite,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
topazcutt3,Cut Brilliant Topaz,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
amethystcutt3,Cut Brilliant Amethyst,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
pearlt3,Brilliant Pearl,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
Tier 4 Metals,Tier 4 Metals,1
Refined Wood,Refined Wood,1
Leathers,Leathers,1
ambercutt3,Cut Brilliant Amber,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
carneliancutt3,Cut Brilliant Carnelian,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
moonstonecutt3,Cut Brilliant Moonstone,1
Trinket Hooks,Trinket Hooks,1
Trinket Gem Settings,Trinket Gem Settings,1
Precious Metals,Precious Metals,1
sapphiret3,Brilliant Sapphire,1
alchemydeatht3,Death Essence,1
Solvent,Solvent,1
topazt3,Brilliant Topaz,1
alchemyairt3,Air Essence,1
Solvent,Solvent,1
ambert2,Amber,1
alchemyeartht3,Earth Essence,1
Solvent,Solvent,1
aquamarinet2,Aquamarine,1
alchemywatert3,Water Essence,1
Solvent,Solvent,1
carneliant2,Carnelian,1
alchemyfiret3,Fire Essence,1
Solvent,Solvent,1
diamondt2,Diamond,1
alchemylifet3,Life Essence,1
Solvent,Solvent,1
jaspert2,Jasper,1
alchemyairt3,Air Essence,1
Solvent,Solvent,1
emeraldt2,Emerald,1
alchemyeartht3,Earth Essence,1
Solvent,Solvent,1
amethystt2,Amethyst,1
alchemyspiritt3,Soul Essence,1
Solvent,Solvent,1
moonstonet2,Moonstone,1
alchemydeatht3,Death Essence,1
Solvent,Solvent,1
opalt2,Opal,1
alchemyspiritt3,Soul Essence,1
Solvent,Solvent,1
onyxt2,Onyx,1
alchemylifet3,Life Essence,1
Solvent,Solvent,1
rubyt2,Ruby,1
alchemyfiret3,Fire Essence,1
Solvent,Solvent,1
sapphiret2,Sapphire,1
alchemydeatht3,Death Essence,1
Solvent,Solvent,1
topazt2,Topaz,1
alchemyairt3,Air Essence,1
Solvent,Solvent,1
breachdrop5,Corrupted Lodestone,1
factionchisel5,Asmodeum Chisel,1
blockt51,Runestone,1
keypart_coregenesis,Genesis Core,1
keypart_elementalheart,Elemental Heart,1
keypart_eternalheart,Eternal Heart,1
keymat_greatcleaverune,Corrupted Rune,1
keymat_shatteredrune,Molten Rune,1
malachitet2,Malachite,1
alchemyspiritt3,Soul Essence,1
Solvent,Solvent,1
timbert5,Ironwood Planks,1
solventt3,Weak Solvent,1
watert1,Water,1
pigmentred,Red Pigment,1
pigmentyellow,Yellow Pigment,1
oranget1,Orange,1
strawberryt1,Strawberry,1
berryt1,Berry,1
coconutt1,Coconut,1
melont1,Melon,1
porkt1,Pork,1
oniont1,Onion,1
cookingoilt1,Cooking Oil,1
mushroomt1,Mushroom,1
thymet1,Thyme,1
fisht1,Fish Filet,1
buttert1,Butter,1
dillt1,Dill,1
lemont1,Lemon,1
saltt1,Salt,1
watert1,Water,1
pigmentorange,Orange Pigment,1
pigmentred,Red Pigment,1
watert1,Water,1
pigmentyellow,Yellow Pigment,1
pigmentwhite,White Pigment,1
watert1,Water,1
pigmentgreen,Green Pigment,1
pigmentyellow,Yellow Pigment,1
ingott5,Orichalcum Ingot,1
solventt3,Weak Solvent,1
ingotprecioust3,Platinum Ingot,1
solventt3,Weak Solvent,1
leathert5,Infused Leather,1
solventt3,Weak Solvent,1
reagentconvertert4,Advanced Material Converter,1
Refining Materials Tier 4,Refining Materials Tier 4,1
blockt5,Obsidian Voidstone,1
solventt3,Weak Solvent,1
clotht5,Infused Silk,1
solventt3,Weak Solvent,1
reagentconvertert4,Advanced Material Converter,1
Refining Materials Tier 4,Refining Materials Tier 4,1
reagentconvertert4,Advanced Material Converter,1
Refining Materials Tier 4,Refining Materials Tier 4,1
reagentconvertert4,Advanced Material Converter,1
Refining Materials Tier 4,Refining Materials Tier 4,1
reagentconvertert4,Advanced Material Converter,1
Refining Materials Tier 4,Refining Materials Tier 4,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemywatert1,Water Mote,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemywatert1,Water Mote,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemyairt1,Air Mote,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemyeartht1,Earth Mote,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemyfiret1,Fire Mote,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
alchemyairt1,Air Mote,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
timbert3,Lumber,1
ingotprecioust2,Gold Ingot,1
voidsteelt1,Voidmetal,1
ingott3,Steel Ingot,1
timbert3,Lumber,1
leathert3,Rugged Leather,1
ingotprecioust2,Gold Ingot,1
voidsteelt1,Voidmetal,1
alchemyfiret2,Fire Wisp,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
ingotprecioust2,Gold Ingot,1
whisperwoodt1,Whisperwood,1
pastrycrustt1,Pastry Crust,1
eggt1,Egg,1
lemont1,Lemon,1
oranget1,Orange,1
sugart1,Sugar,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
timbert3,Lumber,1
ingotprecioust2,Gold Ingot,1
voidsteelt1,Voidmetal,1
timbert3,Lumber,1
clotht3,Sateen,1
leathert3,Rugged Leather,1
ingotprecioust2,Gold Ingot,1
whisperwoodt1,Whisperwood,1
alchemywatert2,Water Wisp,1
leathert3,Rugged Leather,1
ingott3,Steel Ingot,1
ingotprecioust2,Gold Ingot,1
whisperwoodt1,Whisperwood,1
watert1,Water,1
pigmentgreen,Green Pigment,1
pigmentbrown,Brown Pigment,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
timbert3,Lumber,1
ingotprecioust2,Gold Ingot,1
voidsteelt1,Voidmetal,1
ingott3,Steel Ingot,1
leathert3,Rugged Leather,1
timbert3,Lumber,1
ingotprecioust2,Gold Ingot,1
voidsteelt1,Voidmetal,1
melont1,Melon,1
honeyt1,Honey,1
sugart1,Sugar,1
mintt1,Mint,1
gingert1,Ginger,1
poultryt1,Poultry,1
mintt1,Mint,1
sugart1,Sugar,1
berryt1,Berry,1
peppercornt1,Peppercorn,1
coconutt1,Coconut,1
eggt1,Egg,1
sugart1,Sugar,1
saltt1,Salt,1
strawberryt1,Strawberry,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
woodstaint3,Maple Stain,1
timbert3,Lumber,1
ingott3,Steel Ingot,1
